regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,2,0.25,4.0,256,0,2048,8192,3584,375.998,553.376,549.919,0.9805
mixed,8,2,0.25,4.0,256,0,4096,16384,7168,515.232,865.214,865.247,1.0001
mixed,8,2,0.25,4.0,256,512,128,512,224,316.448,341.729,327.257,0.4276
mixed,8,2,0.25,4.0,256,512,256,1024,448,336.767,359.65,337.505,0.0323
mixed,8,2,0.25,4.0,256,512,512,2048,896,356.256,397.7,350.045,-0.1499
mixed,8,2,0.25,4.0,256,512,1024,4096,1792,388.319,477.663,429.535,0.4613
mixed,8,2,0.25,4.0,256,512,2048,8192,3584,454.592,555.616,580.832,1.2496
mixed,8,2,0.25,4.0,256,512,4096,16384,7168,520.608,868.544,863.425,0.9853
mixed,8,2,0.25,4.0,256,1024,128,512,224,337.02,377.439,340.703,0.0911
mixed,8,2,0.25,4.0,256,1024,256,1024,448,355.295,379.938,360.608,0.2156
mixed,8,2,0.25,4.0,256,1024,512,2048,896,373.316,416.992,378.56,0.1201
mixed,8,2,0.25,4.0,256,1024,1024,4096,1792,408.226,494.787,428.539,0.2347
mixed,8,2,0.25,4.0,256,1024,2048,8192,3584,477.505,556.898,583.84,1.3393
mixed,8,2,0.25,4.0,256,1024,4096,16384,7168,610.075,867.586,891.902,1.0944
mixed,8,2,0.25,4.0,256,2048,128,512,224,376.576,368.32,375.009,
mixed,8,2,0.25,4.0,256,2048,256,1024,448,374.753,453.569,369.951,-0.0609
mixed,8,2,0.25,4.0,256,2048,512,2048,896,423.264,457.602,415.837,-0.2163
mixed,8,2,0.25,4.0,256,2048,1024,4096,1792,448.03,535.169,456.194,0.0937
mixed,8,2,0.25,4.0,256,2048,2048,8192,3584,517.504,689.859,583.871,0.3851
mixed,8,2,0.25,4.0,256,2048,4096,16384,7168,654.877,871.519,900.098,1.1319
mixed,8,2,0.25,4.0,256,4096,128,512,224,455.775,453.088,454.815,
mixed,8,2,0.25,4.0,256,4096,256,1024,448,454.304,446.722,454.846,
mixed,8,2,0.25,4.0,256,4096,512,2048,896,452.637,610.078,452.739,0.0006
mixed,8,2,0.25,4.0,256,4096,1024,4096,1792,565.696,619.325,533.408,-0.6021
mixed,8,2,0.25,4.0,256,4096,2048,8192,3584,595.074,775.61,616.834,0.1205
mixed,8,2,0.25,4.0,256,4096,4096,16384,7168,736.188,1086.784,902.594,0.4746
mixed,8,2,0.25,4.0,256,8192,128,512,224,612.321,611.588,611.552,
mixed,8,2,0.25,4.0,256,8192,256,1024,448,611.364,614.88,611.645,0.0799
mixed,8,2,0.25,4.0,256,8192,512,2048,896,612.125,605.408,614.911,
mixed,8,2,0.25,4.0,256,8192,1024,4096,1792,611.553,927.196,614.112,0.0081
mixed,8,2,0.25,4.0,256,8192,2048,8192,3584,842.624,930.75,772.28,-0.7982
mixed,8,2,0.25,4.0,256,8192,4096,16384,7168,893.153,1242.564,930.271,0.1062
mixed,8,2,0.25,4.0,512,0,128,512,224,331.394,334.209,331.806,0.1464
mixed,8,2,0.25,4.0,512,0,256,1024,448,329.982,372.032,370.304,0.9589
mixed,8,2,0.25,4.0,512,0,512,2048,896,362.654,452.634,449.405,0.9641
mixed,8,2,0.25,4.0,512,0,1024,4096,1792,431.744,602.468,606.594,1.0242
mixed,8,2,0.25,4.0,512,0,2048,8192,3584,565.344,916.416,910.653,0.9836
mixed,8,2,0.25,4.0,512,0,4096,16384,7168,839.647,1528.385,1523.935,0.9935
mixed,8,2,0.25,4.0,512,512,128,512,224,367.391,391.167,366.556,-0.0351
mixed,8,2,0.25,4.0,512,512,256,1024,448,378.369,430.816,372.642,-0.1092
mixed,8,2,0.25,4.0,512,512,512,2048,896,422.269,508.288,446.431,0.2809
mixed,8,2,0.25,4.0,512,512,1024,4096,1792,487.135,664.961,601.441,0.6428
mixed,8,2,0.25,4.0,512,512,2048,8192,3584,624.609,973.696,909.884,0.8172
mixed,8,2,0.25,4.0,512,512,4096,16384,7168,898.014,1584.03,1526.142,0.9156
mixed,8,2,0.25,4.0,512,1024,128,512,224,409.311,407.456,408.288,
mixed,8,2,0.25,4.0,512,1024,256,1024,448,409.312,469.022,407.36,-0.0327
mixed,8,2,0.25,4.0,512,1024,512,2048,896,447.711,548.541,449.47,0.0174
mixed,8,2,0.25,4.0,512,1024,1024,4096,1792,531.488,705.697,605.404,0.4243
mixed,8,2,0.25,4.0,512,1024,2048,8192,3584,669.603,1012.512,912.384,0.708
mixed,8,2,0.25,4.0,512,1024,4096,16384,7168,936.992,1635.392,1528.638,0.8471
mixed,8,2,0.25,4.0,512,2048,128,512,224,488.448,483.293,488.67,
mixed,8,2,0.25,4.0,512,2048,256,1024,448,486.303,485.213,484.931,
mixed,8,2,0.25,4.0,512,2048,512,2048,896,485.916,630.205,488.832,0.0202
mixed,8,2,0.25,4.0,512,2048,1024,4096,1792,589.953,785.056,610.688,0.1063
mixed,8,2,0.25,4.0,512,2048,2048,8192,3584,743.264,1094.433,917.056,0.4949
mixed,8,2,0.25,4.0,512,2048,4096,16384,7168,1020.961,1710.401,1533.915,0.744
mixed,8,2,0.25,4.0,512,4096,128,512,224,646.047,651.36,647.356,0.2464
mixed,8,2,0.25,4.0,512,4096,256,1024,448,647.999,649.725,649.598,0.9264
mixed,8,2,0.25,4.0,512,4096,512,2048,896,652.669,649.984,651.84,
mixed,8,2,0.25,4.0,512,4096,1024,4096,1792,647.97,942.911,649.954,0.0067
mixed,8,2,0.25,4.0,512,4096,2048,8192,3584,860.993,1251.84,919.579,0.1499
mixed,8,2,0.25,4.0,512,4096,4096,16384,7168,1176.317,1866.752,1534.207,0.5184
mixed,8,2,0.25,4.0,512,8192,128,512,224,953.476,956.032,954.528,0.4116
mixed,8,2,0.25,4.0,512,8192,256,1024,448,951.521,955.264,950.209,-0.3505
mixed,8,2,0.25,4.0,512,8192,512,2048,896,952.957,957.63,954.558,0.3426
mixed,8,2,0.25,4.0,512,8192,1024,4096,1792,955.008,958.592,953.119,-0.5271
mixed,8,2,0.25,4.0,512,8192,2048,8192,3584,958.302,1555.327,958.24,-0.0001
mixed,8,2,0.25,4.0,512,8192,4096,16384,7168,1405.376,2176.96,1535.554,0.1687
mixed,8,2,0.25,4.0,1024,0,128,512,224,529.086,531.006,532.0,1.5177
mixed,8,2,0.25,4.0,1024,0,256,1024,448,531.771,541.729,537.345,0.5598
mixed,8,2,0.25,4.0,1024,0,512,2048,896,538.657,550.269,544.577,0.5098
mixed,8,2,0.25,4.0,1024,0,1024,4096,1792,556.288,573.121,559.486,0.19
mixed,8,2,0.25,4.0,1024,0,2048,8192,3584,567.937,599.295,567.939,0.0001
mixed,8,2,0.25,4.0,1024,0,4096,16384,7168,596.065,661.441,600.224,0.0636
mixed,8,2,0.25,4.0,1024,512,128,512,224,627.904,630.048,632.357,2.077
mixed,8,2,0.25,4.0,1024,512,256,1024,448,631.518,640.896,635.967,0.4744
mixed,8,2,0.25,4.0,1024,512,512,2048,896,647.649,652.16,640.672,-1.5467
mixed,8,2,0.25,4.0,1024,512,1024,4096,1792,656.865,670.623,658.402,0.1117
mixed,8,2,0.25,4.0,1024,512,2048,8192,3584,670.304,701.052,673.761,0.1124
mixed,8,2,0.25,4.0,1024,512,4096,16384,7168,696.611,761.986,698.853,0.0343
mixed,8,2,0.25,4.0,1024,1024,128,512,224,671.07,674.369,670.776,-0.0891
mixed,8,2,0.25,4.0,1024,1024,256,1024,448,674.11,682.4,675.49,0.1665
mixed,8,2,0.25,4.0,1024,1024,512,2048,896,688.894,696.481,684.703,-0.5524
mixed,8,2,0.25,4.0,1024,1024,1024,4096,1792,696.514,713.659,700.544,0.2351
mixed,8,2,0.25,4.0,1024,1024,2048,8192,3584,709.12,741.152,713.696,0.1429
mixed,8,2,0.25,4.0,1024,1024,4096,16384,7168,738.911,804.35,742.492,0.0547
mixed,8,2,0.25,4.0,1024,2048,128,512,224,753.501,754.497,749.856,-3.6596
mixed,8,2,0.25,4.0,1024,2048,256,1024,448,752.703,764.323,757.151,0.3828
mixed,8,2,0.25,4.0,1024,2048,512,2048,896,769.343,776.092,771.682,0.3466
mixed,8,2,0.25,4.0,1024,2048,1024,4096,1792,778.945,793.439,779.324,0.0261
mixed,8,2,0.25,4.0,1024,2048,2048,8192,3584,792.99,821.275,794.848,0.0657
mixed,8,2,0.25,4.0,1024,2048,4096,16384,7168,818.914,880.385,821.088,0.0354
mixed,8,2,0.25,4.0,1024,4096,128,512,224,919.935,918.398,915.839,
mixed,8,2,0.25,4.0,1024,4096,256,1024,448,918.343,924.416,922.783,0.7311
mixed,8,2,0.25,4.0,1024,4096,512,2048,896,934.046,936.381,938.212,1.7842
mixed,8,2,0.25,4.0,1024,4096,1024,4096,1792,945.088,955.707,940.832,-0.4008
mixed,8,2,0.25,4.0,1024,4096,2048,8192,3584,952.155,982.177,952.895,0.0246
mixed,8,2,0.25,4.0,1024,4096,4096,16384,7168,979.391,1042.59,981.311,0.0304
mixed,8,2,0.25,4.0,1024,8192,128,512,224,1231.041,1238.177,1234.559,0.493
mixed,8,2,0.25,4.0,1024,8192,256,1024,448,1238.784,1250.753,1244.477,0.4756
mixed,8,2,0.25,4.0,1024,8192,512,2048,896,1253.824,1259.039,1263.904,1.9329
mixed,8,2,0.25,4.0,1024,8192,1024,4096,1792,1262.881,1274.019,1268.093,0.4679
mixed,8,2,0.25,4.0,1024,8192,2048,8192,3584,1278.529,1302.108,1279.619,0.0462
mixed,8,2,0.25,4.0,1024,8192,4096,16384,7168,1291.29,1358.177,1300.036,0.1308
mixed,8,2,0.25,4.0,2048,0,128,512,224,902.816,906.786,903.426,0.1537
mixed,8,2,0.25,4.0,2048,0,256,1024,448,905.151,912.033,905.311,0.0232
mixed,8,2,0.25,4.0,2048,0,512,2048,896,919.296,924.444,915.973,-0.6455
mixed,8,2,0.25,4.0,2048,0,1024,4096,1792,928.666,941.47,935.263,0.5152
mixed,8,2,0.25,4.0,2048,0,2048,8192,3584,938.686,975.01,949.185,0.289
mixed,8,2,0.25,4.0,2048,0,4096,16384,7168,965.663,1029.894,967.872,0.0344
mixed,8,2,0.25,4.0,2048,512,128,512,224,1039.162,1040.642,1039.905,0.502
mixed,8,2,0.25,4.0,2048,512,256,1024,448,1039.33,1051.771,1045.787,0.519
mixed,8,2,0.25,4.0,2048,512,512,2048,896,1059.27,1060.606,1064.323,3.7822
mixed,8,2,0.25,4.0,2048,512,1024,4096,1792,1068.896,1074.722,1067.106,-0.3072
mixed,8,2,0.25,4.0,2048,512,2048,8192,3584,1076.834,1113.566,1076.573,-0.0071
mixed,8,2,0.25,4.0,2048,512,4096,16384,7168,1110.011,1170.465,1113.025,0.0499
mixed,8,2,0.25,4.0,2048,1024,128,512,224,1094.882,1099.873,1097.565,0.5376
mixed,8,2,0.25,4.0,2048,1024,256,1024,448,1097.438,1111.138,1101.152,0.2711
mixed,8,2,0.25,4.0,2048,1024,512,2048,896,1122.212,1115.394,1119.073,
mixed,8,2,0.25,4.0,2048,1024,1024,4096,1792,1123.584,1139.326,1131.903,0.5285
mixed,8,2,0.25,4.0,2048,1024,2048,8192,3584,1139.489,1161.916,1144.322,0.2155
mixed,8,2,0.25,4.0,2048,1024,4096,16384,7168,1164.993,1224.223,1170.402,0.0913
mixed,8,2,0.25,4.0,2048,2048,128,512,224,1211.711,1219.105,1215.553,0.5196
mixed,8,2,0.25,4.0,2048,2048,256,1024,448,1212.001,1226.688,1217.599,0.3812
mixed,8,2,0.25,4.0,2048,2048,512,2048,896,1230.686,1235.716,1232.863,0.4328
mixed,8,2,0.25,4.0,2048,2048,1024,4096,1792,1237.794,1247.94,1240.865,0.3027
mixed,8,2,0.25,4.0,2048,2048,2048,8192,3584,1248.896,1284.992,1246.529,-0.0656
mixed,8,2,0.25,4.0,2048,2048,4096,16384,7168,1277.984,1338.558,1278.908,0.0153
mixed,8,2,0.25,4.0,2048,4096,128,512,224,1458.626,1462.75,1460.832,0.5349
mixed,8,2,0.25,4.0,2048,4096,256,1024,448,1459.806,1468.571,1457.982,-0.2081
mixed,8,2,0.25,4.0,2048,4096,512,2048,896,1474.24,1481.088,1483.169,1.3039
mixed,8,2,0.25,4.0,2048,4096,1024,4096,1792,1488.8,1505.631,1489.789,0.0588
mixed,8,2,0.25,4.0,2048,4096,2048,8192,3584,1499.458,1522.4,1497.408,-0.0894
mixed,8,2,0.25,4.0,2048,4096,4096,16384,7168,1519.232,1587.708,1524.187,0.0724
mixed,8,2,0.25,4.0,2048,8192,128,512,224,1907.741,1912.192,1912.132,0.9865
mixed,8,2,0.25,4.0,2048,8192,256,1024,448,1922.686,1927.684,1923.264,0.1156
mixed,8,2,0.25,4.0,2048,8192,512,2048,896,1936.993,1936.514,1946.241,
mixed,8,2,0.25,4.0,2048,8192,1024,4096,1792,1945.023,1950.369,1946.336,0.2456
mixed,8,2,0.25,4.0,2048,8192,2048,8192,3584,1957.25,1981.827,1951.232,-0.2449
mixed,8,2,0.25,4.0,2048,8192,4096,16384,7168,1983.966,2042.944,1977.119,-0.1161
pure,8,3,0.375,4.0,0,0,128,512,272,161.605,167.934,165.597,0.6307
pure,8,3,0.375,4.0,0,0,256,1024,544,167.519,171.902,169.186,0.3803
pure,8,3,0.375,4.0,0,0,512,2048,1088,172.832,181.921,176.608,0.4154
pure,8,3,0.375,4.0,0,0,1024,4096,2176,181.473,196.83,185.695,0.2749
pure,8,3,0.375,4.0,0,0,2048,8192,4352,199.037,220.605,202.97,0.1824
pure,8,3,0.375,4.0,0,0,4096,16384,8704,224.801,281.092,231.04,0.1108
mixed,8,3,0.375,4.0,16,0,128,512,272,189.823,189.119,188.928,
mixed,8,3,0.375,4.0,16,0,256,1024,544,191.295,197.949,190.175,-0.1683
mixed,8,3,0.375,4.0,16,0,512,2048,1088,201.537,203.489,199.84,-0.8694
mixed,8,3,0.375,4.0,16,0,1024,4096,2176,210.048,221.377,205.794,-0.3755
mixed,8,3,0.375,4.0,16,0,2048,8192,4352,223.231,245.567,229.503,0.2808
mixed,8,3,0.375,4.0,16,0,4096,16384,8704,247.875,303.49,256.515,0.1554
mixed,8,3,0.375,4.0,16,512,128,512,272,207.293,206.977,206.852,
mixed,8,3,0.375,4.0,16,512,256,1024,544,204.834,213.053,201.857,-0.3622
mixed,8,3,0.375,4.0,16,512,512,2048,1088,211.744,222.817,213.956,0.1998
mixed,8,3,0.375,4.0,16,512,1024,4096,2176,220.64,227.933,222.08,0.1974
mixed,8,3,0.375,4.0,16,512,2048,8192,4352,226.59,249.379,236.128,0.4185
mixed,8,3,0.375,4.0,16,512,4096,16384,8704,251.774,301.856,252.385,0.0122
mixed,8,3,0.375,4.0,16,1024,128,512,272,210.625,212.129,209.215,-0.9375
mixed,8,3,0.375,4.0,16,1024,256,1024,544,211.423,214.626,212.832,0.4399
mixed,8,3,0.375,4.0,16,1024,512,2048,1088,216.126,221.792,217.474,0.2379
mixed,8,3,0.375,4.0,16,1024,1024,4096,2176,220.129,230.784,224.636,0.423
mixed,8,3,0.375,4.0,16,1024,2048,8192,4352,237.022,249.122,240.291,0.2702
mixed,8,3,0.375,4.0,16,1024,4096,16384,8704,252.479,301.791,255.491,0.0611
mixed,8,3,0.375,4.0,16,2048,128,512,272,225.537,226.434,225.666,0.1438
mixed,8,3,0.375,4.0,16,2048,256,1024,544,228.541,222.624,229.344,
mixed,8,3,0.375,4.0,16,2048,512,2048,1088,224.64,222.683,224.638,
mixed,8,3,0.375,4.0,16,2048,1024,4096,2176,218.975,236.484,225.761,0.3876
mixed,8,3,0.375,4.0,16,2048,2048,8192,4352,238.175,252.067,245.023,0.4929
mixed,8,3,0.375,4.0,16,2048,4096,16384,8704,262.433,301.346,265.761,0.0855
mixed,8,3,0.375,4.0,16,4096,128,512,272,239.778,236.638,238.687,
mixed,8,3,0.375,4.0,16,4096,256,1024,544,235.741,236.161,240.253,10.7429
mixed,8,3,0.375,4.0,16,4096,512,2048,1088,235.36,235.294,234.655,
mixed,8,3,0.375,4.0,16,4096,1024,4096,2176,237.664,241.599,237.408,-0.0651
mixed,8,3,0.375,4.0,16,4096,2048,8192,4352,239.586,262.593,245.024,0.2364
mixed,8,3,0.375,4.0,16,4096,4096,16384,8704,256.929,305.375,259.427,0.0516
mixed,8,3,0.375,4.0,16,8192,128,512,272,255.614,255.906,255.105,-1.7432
mixed,8,3,0.375,4.0,16,8192,256,1024,544,254.816,254.818,253.759,-528.5
mixed,8,3,0.375,4.0,16,8192,512,2048,1088,256.097,255.487,255.934,
mixed,8,3,0.375,4.0,16,8192,1024,4096,2176,254.174,260.321,255.169,0.1619
mixed,8,3,0.375,4.0,16,8192,2048,8192,4352,258.395,270.463,258.304,-0.0075
mixed,8,3,0.375,4.0,16,8192,4096,16384,8704,263.104,314.659,269.636,0.1267
mixed,8,3,0.375,4.0,32,0,128,512,272,194.588,194.657,190.622,-57.4783
mixed,8,3,0.375,4.0,32,0,256,1024,544,196.704,198.208,196.159,-0.3624
mixed,8,3,0.375,4.0,32,0,512,2048,1088,202.816,211.679,201.795,-0.1152
mixed,8,3,0.375,4.0,32,0,1024,4096,2176,213.408,224.414,215.65,0.2037
mixed,8,3,0.375,4.0,32,0,2048,8192,4352,230.788,251.133,238.717,0.3897
mixed,8,3,0.375,4.0,32,0,4096,16384,8704,253.759,304.798,284.672,0.6057
mixed,8,3,0.375,4.0,32,512,128,512,272,216.415,212.223,214.754,
mixed,8,3,0.375,4.0,32,512,256,1024,544,217.119,220.768,215.555,-0.4286
mixed,8,3,0.375,4.0,32,512,512,2048,1088,220.446,225.022,215.073,-1.1742
mixed,8,3,0.375,4.0,32,512,1024,4096,2176,226.465,233.6,217.663,-1.2336
mixed,8,3,0.375,4.0,32,512,2048,8192,4352,229.824,255.806,238.081,0.3178
mixed,8,3,0.375,4.0,32,512,4096,16384,8704,254.432,307.391,286.813,0.6114
mixed,8,3,0.375,4.0,32,1024,128,512,272,220.995,219.649,220.961,
mixed,8,3,0.375,4.0,32,1024,256,1024,544,222.977,223.104,221.888,-8.5748
mixed,8,3,0.375,4.0,32,1024,512,2048,1088,223.551,222.305,223.618,
mixed,8,3,0.375,4.0,32,1024,1024,4096,2176,225.021,240.605,223.103,-0.1231
mixed,8,3,0.375,4.0,32,1024,2048,8192,4352,238.977,256.446,239.167,0.0109
mixed,8,3,0.375,4.0,32,1024,4096,16384,8704,259.422,306.301,284.191,0.5284
mixed,8,3,0.375,4.0,32,2048,128,512,272,234.146,234.652,232.32,-3.6087
mixed,8,3,0.375,4.0,32,2048,256,1024,544,234.335,229.889,234.56,
mixed,8,3,0.375,4.0,32,2048,512,2048,1088,228.993,233.183,230.913,0.4582
mixed,8,3,0.375,4.0,32,2048,1024,4096,2176,233.922,242.048,233.788,-0.0165
mixed,8,3,0.375,4.0,32,2048,2048,8192,4352,239.681,259.614,239.039,-0.0322
mixed,8,3,0.375,4.0,32,2048,4096,16384,8704,264.064,317.569,286.43,0.418
mixed,8,3,0.375,4.0,32,4096,128,512,272,250.656,247.999,247.456,
mixed,8,3,0.375,4.0,32,4096,256,1024,544,246.881,246.497,246.686,
mixed,8,3,0.375,4.0,32,4096,512,2048,1088,247.199,245.633,246.333,
mixed,8,3,0.375,4.0,32,4096,1024,4096,2176,248.897,254.625,247.395,-0.2622
mixed,8,3,0.375,4.0,32,4096,2048,8192,4352,255.968,267.521,256.477,0.0441
mixed,8,3,0.375,4.0,32,4096,4096,16384,8704,271.2,318.687,289.887,0.3935
mixed,8,3,0.375,4.0,32,8192,128,512,272,271.296,271.166,270.561,
mixed,8,3,0.375,4.0,32,8192,256,1024,544,269.762,268.094,270.111,
mixed,8,3,0.375,4.0,32,8192,512,2048,1088,269.342,271.741,269.922,0.2418
mixed,8,3,0.375,4.0,32,8192,1024,4096,2176,270.44,278.27,273.501,0.3909
mixed,8,3,0.375,4.0,32,8192,2048,8192,4352,272.289,294.527,279.582,0.328
mixed,8,3,0.375,4.0,32,8192,4096,16384,8704,291.809,344.672,295.328,0.0666
mixed,8,3,0.375,4.0,64,0,128,512,272,200.128,199.072,196.672,
mixed,8,3,0.375,4.0,64,0,256,1024,544,202.367,208.253,202.816,0.0763
mixed,8,3,0.375,4.0,64,0,512,2048,1088,207.332,216.801,213.283,0.6285
mixed,8,3,0.375,4.0,64,0,1024,4096,2176,219.487,237.632,233.153,0.7532
mixed,8,3,0.375,4.0,64,0,2048,8192,4352,239.714,279.714,272.256,0.8135
mixed,8,3,0.375,4.0,64,0,4096,16384,8704,285.374,362.242,352.002,0.8668
mixed,8,3,0.375,4.0,64,512,128,512,272,225.6,225.569,225.695,
mixed,8,3,0.375,4.0,64,512,256,1024,544,226.881,227.261,220.96,-15.5816
mixed,8,3,0.375,4.0,64,512,512,2048,1088,228.001,222.878,220.738,
mixed,8,3,0.375,4.0,64,512,1024,4096,2176,225.15,243.393,240.862,0.8613
mixed,8,3,0.375,4.0,64,512,2048,8192,4352,244.318,279.647,278.335,0.9629
mixed,8,3,0.375,4.0,64,512,4096,16384,8704,287.202,359.551,354.784,0.9341
mixed,8,3,0.375,4.0,64,1024,128,512,272,235.43,235.973,234.882,-1.0092
mixed,8,3,0.375,4.0,64,1024,256,1024,544,236.929,233.566,236.385,
mixed,8,3,0.375,4.0,64,1024,512,2048,1088,234.176,237.091,231.424,-0.9441
mixed,8,3,0.375,4.0,64,1024,1024,4096,2176,236.926,249.088,241.792,0.4001
mixed,8,3,0.375,4.0,64,1024,2048,8192,4352,250.818,284.058,280.225,0.8847
mixed,8,3,0.375,4.0,64,1024,4096,16384,8704,289.216,360.031,358.498,0.9784
mixed,8,3,0.375,4.0,64,2048,128,512,272,248.29,249.248,246.113,-2.2724
mixed,8,3,0.375,4.0,64,2048,256,1024,544,247.866,248.191,248.097,0.7108
mixed,8,3,0.375,4.0,64,2048,512,2048,1088,246.848,248.994,248.32,0.6859
mixed,8,3,0.375,4.0,64,2048,1024,4096,2176,249.765,256.703,241.441,-1.1998
mixed,8,3,0.375,4.0,64,2048,2048,8192,4352,256.703,292.35,280.894,0.6786
mixed,8,3,0.375,4.0,64,2048,4096,16384,8704,297.408,365.216,358.689,0.9037
mixed,8,3,0.375,4.0,64,4096,128,512,272,259.746,269.695,270.684,1.0994
mixed,8,3,0.375,4.0,64,4096,256,1024,544,273.185,269.79,271.2,
mixed,8,3,0.375,4.0,64,4096,512,2048,1088,270.012,273.279,270.403,0.1197
mixed,8,3,0.375,4.0,64,4096,1024,4096,2176,272.605,282.176,271.616,-0.1033
mixed,8,3,0.375,4.0,64,4096,2048,8192,4352,274.53,292.96,282.664,0.4413
mixed,8,3,0.375,4.0,64,4096,4096,16384,8704,291.362,373.312,360.96,0.8493
mixed,8,3,0.375,4.0,64,8192,128,512,272,309.215,297.632,309.729,
mixed,8,3,0.375,4.0,64,8192,256,1024,544,297.47,314.209,302.145,0.2793
mixed,8,3,0.375,4.0,64,8192,512,2048,1088,314.239,314.368,314.467,1.7674
mixed,8,3,0.375,4.0,64,8192,1024,4096,2176,313.534,324.319,312.61,-0.0857
mixed,8,3,0.375,4.0,64,8192,2048,8192,4352,326.11,343.709,325.567,-0.0309
mixed,8,3,0.375,4.0,64,8192,4096,16384,8704,343.777,372.478,361.44,0.6154
mixed,8,3,0.375,4.0,128,0,128,512,272,233.79,219.681,229.343,
mixed,8,3,0.375,4.0,128,0,256,1024,544,218.077,228.451,225.248,0.6912
mixed,8,3,0.375,4.0,128,0,512,2048,1088,226.907,249.825,244.48,0.7668
mixed,8,3,0.375,4.0,128,0,1024,4096,2176,248.734,288.033,283.554,0.886
mixed,8,3,0.375,4.0,128,0,2048,8192,4352,291.108,364.255,361.214,0.9584
mixed,8,3,0.375,4.0,128,0,4096,16384,8704,372.514,519.805,517.665,0.9855
mixed,8,3,0.375,4.0,128,512,128,512,272,257.887,253.756,253.026,
mixed,8,3,0.375,4.0,128,512,256,1024,544,252.96,247.902,248.321,
mixed,8,3,0.375,4.0,128,512,512,2048,1088,248.541,262.048,263.328,1.0948
mixed,8,3,0.375,4.0,128,512,1024,4096,2176,260.832,299.519,298.336,0.9694
mixed,8,3,0.375,4.0,128,512,2048,8192,4352,306.116,364.291,376.253,1.2056
mixed,8,3,0.375,4.0,128,512,4096,16384,8704,375.678,519.073,515.296,0.9737
mixed,8,3,0.375,4.0,128,1024,128,512,272,270.721,269.475,270.495,
mixed,8,3,0.375,4.0,128,1024,256,1024,544,270.656,271.008,271.521,2.4574
mixed,8,3,0.375,4.0,128,1024,512,2048,1088,270.975,264.67,263.201,
mixed,8,3,0.375,4.0,128,1024,1024,4096,2176,264.642,301.34,300.161,0.9679
mixed,8,3,0.375,4.0,128,1024,2048,8192,4352,306.273,378.016,377.343,0.9906
mixed,8,3,0.375,4.0,128,1024,4096,16384,8704,387.583,519.429,530.75,1.0859
mixed,8,3,0.375,4.0,128,2048,128,512,272,276.321,312.928,284.54,0.2245
mixed,8,3,0.375,4.0,128,2048,256,1024,544,314.656,316.382,317.245,1.5
mixed,8,3,0.375,4.0,128,2048,512,2048,1088,316.478,289.409,325.854,
mixed,8,3,0.375,4.0,128,2048,1024,4096,2176,291.774,303.585,301.826,0.8511
mixed,8,3,0.375,4.0,128,2048,2048,8192,4352,310.718,379.39,378.976,0.994
mixed,8,3,0.375,4.0,128,2048,4096,16384,8704,391.97,531.614,529.825,0.9872
mixed,8,3,0.375,4.0,128,4096,128,512,272,326.684,315.202,329.122,
mixed,8,3,0.375,4.0,128,4096,256,1024,544,316.321,392.896,332.096,0.206
mixed,8,3,0.375,4.0,128,4096,512,2048,1088,395.55,399.584,393.921,-0.4038
mixed,8,3,0.375,4.0,128,4096,1024,4096,2176,404.768,346.05,397.057,
mixed,8,3,0.375,4.0,128,4096,2048,8192,4352,344.19,388.995,381.6,0.835
mixed,8,3,0.375,4.0,128,4096,4096,16384,8704,393.854,536.288,539.235,1.0207
mixed,8,3,0.375,4.0,128,8192,128,512,272,402.367,404.255,403.741,0.7278
mixed,8,3,0.375,4.0,128,8192,256,1024,544,405.057,393.825,405.504,
mixed,8,3,0.375,4.0,128,8192,512,2048,1088,402.688,551.556,431.198,0.1915
mixed,8,3,0.375,4.0,128,8192,1024,4096,2176,561.948,557.536,555.872,
mixed,8,3,0.375,4.0,128,8192,2048,8192,4352,564.988,450.753,554.501,
mixed,8,3,0.375,4.0,128,8192,4096,16384,8704,448.448,546.495,542.754,0.9618
mixed,8,3,0.375,4.0,256,0,128,512,272,297.215,293.537,292.192,
mixed,8,3,0.375,4.0,256,0,256,1024,544,291.581,279.936,313.375,
mixed,8,3,0.375,4.0,256,0,512,2048,1088,283.552,318.848,320.479,1.0462
mixed,8,3,0.375,4.0,256,0,1024,4096,2176,324.99,399.49,396.867,0.9648
mixed,8,3,0.375,4.0,256,0,2048,8192,4352,405.504,553.73,554.112,1.0026
mixed,8,3,0.375,4.0,256,0,4096,16384,8704,576.064,865.661,869.316,1.0126
mixed,8,3,0.375,4.0,256,512,128,512,272,333.723,338.56,330.497,-0.6669
mixed,8,3,0.375,4.0,256,512,256,1024,544,342.565,359.038,358.207,0.9496
mixed,8,3,0.375,4.0,256,512,512,2048,1088,358.109,400.226,397.601,0.9377
mixed,8,3,0.375,4.0,256,512,1024,4096,2176,402.657,476.801,473.502,0.9555
mixed,8,3,0.375,4.0,256,512,2048,8192,4352,483.2,558.976,626.21,1.8873
mixed,8,3,0.375,4.0,256,512,4096,16384,8704,574.114,869.376,866.528,0.9904
mixed,8,3,0.375,4.0,256,1024,128,512,272,328.957,375.232,345.537,0.3583
mixed,8,3,0.375,4.0,256,1024,256,1024,544,376.668,377.216,368.866,-14.2372
